Student_ID,Gender,Institution,Level,Course,CGPA,WAEC_Grades,UTME_Score
S09960,Male,Unizik,100,Economics,2.62,9 A's,315
S09961,Male,Uniben,300,Economics,4.39,8 B's,not available
S09962,Female,Unilag,200,Medicine,1.67,,284
S09963,Male,UniIbadan,400,Economics,3.62,5 D's,166
S09964,Female,Unilag,100,Medicine,not available,5 A's,332
S09965,Male,Uniben,200,Medicine,2.46,5 A's, 
S09966,Female,UniIlorin,100,Engineering,3.92,8 D's,185
S09967,,Unilag,300,Computer Science,2.35,6 C's,241
S09968,Male,Unilag,300,Medicine,abc,7 C's,154
S09969,Female,Uniben,100,Medicine,4.88,7 B's,333
S09970,Female,Uniport,300,Computer Science,4.55,,262
S09971,Male,UniIlorin,100,Economics,1.65,5 B's,368
S09972,Female,UniIlorin,100,Law,1.48,8 B's,264
S09973,Female,Unizik,400,Computer Science,1.25,5 A's,295
S09974,Female,Uniben,100,Economics,3.22,6 B's,312
S09975,Female,Uniport,300,Medicine,1.89,8 B's,352
S09976,Female,UniJos,400,Law,NaN,9 C's,
S09977,Female,Uniport,100,Engineering,NaN,8 A's,385
S09978,Male,Uniben,300,Economics,3.83,9 B's,355
S09979,Female,UniJos,100,Law,2.69,,278
S09980,Female,UniIlorin,300,Engineering,4.99,8 C's,239
S09981,Other,UniIbadan,300,Engineering,2.11,9 C's,344
S09982,Male,Uniben,100,Engineering,4.71,9 B's,not available
S09983,Male,UniJos,300,Medicine,3.1,9 B's,279
S09984,Female,Unilag,200,Economics,3.74,9 C's,284
S09985,Male,Uniport,100,Medicine,4.62,6 A's,346
S09986,Female,Unilag,200,Computer Science,3.37,7 B's,231
S09987,Female,Unilag,200,Accounting,4.24,5 C's,348
S09988,Other,UniJos,300,Law,1.6,9 B's,159
S09989,Male,Uniben,100,Economics,2.35,9 D's,385
S09990,Female,UniIbadan,300,Accounting,2.1,5 D's,274
S09991,Male,Unizik,100,Accounting,1.15,6 B's,150
S09992,Female,Uniport,300,Engineering,1.72,6 A's,321
S09993,Female,UniIbadan,300,Law,NaN,7 B's,
S09994,Female,Uniport,100,Law,,9 C's,NaN
S09995,Female,UniJos,300,Computer Science,2.12,6 B's,161
S09996,Female,UniIbadan,300,Law,2.95,6 D's,235
S09997,Male,Uniport,200,Law,2.97,8 D's,383
S09998,Male,UniJos,300,Economics,1.97,7 B's,156
S09999,Male,UniIlorin,400,Economics,1.22,5 D's,391
S10000,Female,Uniport,400,Computer Science,3.25,9 A's,387
S10001,Female,UniIbadan,400,Law,4.44,8 A's,304
S10002,Female,Unilag,100,Law,4.05,8 A's,203
S10003,Female,UniJos,200,Accounting,4.47,6 D's,281
S10004,Male,UniIlorin,400,Economics,abc,,348
S10005,Male,Unizik,300,Law,2.95,9 A's,317
S10006,Male,Unilag,400,Medicine,3.46,8 A's,225
S10007,Male,Unizik,400,Engineering,4.3,9 B's,306
S10008,Female,UniJos,400,Economics,2.61,9 C's,234
S10009,Female,UniJos,300,Medicine,1.28,9 C's,302
S10010,Female,UniIlorin,200,Law,2.17,5 A's,276
S10011,Male,UniJos,300,Engineering,3.29,9 D's,295
S10012,Male,Uniport,400,Computer Science,NaN,8 A's,397
S10013,Male,Uniben,100,Accounting,2.36,8 B's,173
S10014,Female,UniIbadan,300,Law,3.74,8 A's,346
S10015,Male,UniJos,200,Economics,not available,9 B's,323
S10016,Other,Uniben,200,Economics,abc,6 A's,391
S10017,Male,UniJos,300,Computer Science,3.48,8 B's,
S10018,Female,UniJos,100,Economics,3.22,5 A's,221
S10019,Female,Unizik,200,Accounting,not available,8 D's,166
S10020,Male,Uniben,100,Economics,2.34,5 C's,294
S10021,Female,UniJos,400,Accounting,2.36,7 C's,338
S10022,Male,Unilag,200,Law,1.07,9 D's,225
S10023,Male,Unilag,300,Accounting,3.19,8 A's,237
S10024,Female,UniIbadan,300,Computer Science,2.07,6 C's,389
S10025,Male,UniJos,100,Economics,4.24,8 C's,206
S10026,Female,UniIbadan,200,Medicine,4.83,7 C's,339
S10027,Male,UniIlorin,400,Medicine,2.52,9 C's,273
S10028,Male,UniIlorin,400,Law,4.37,9 C's,400
S10029,Male,UniJos,100,Engineering,2.92,8 A's,160
S10030,Male,Unilag,400,Law,3.71,5 A's,301
S10031,,UniIlorin,300,Medicine,4.26,9 C's,not available
S10032,Female,Uniport,400,Law,4.49,6 B's, 
S10033,Other,UniJos,400,Engineering,1.91,8 A's,280
S10034,Male,UniJos,300,Accounting,4.2,7 B's,273
S10035,Female,UniJos,400,Law,4.21,6 A's,334
S10036,Male,Unizik,300,Computer Science,4.8,8 C's,325
S10037,Male,UniIbadan,200,Engineering,1.16,5 A's,233
S10038,Female,UniIlorin,100,Law,3.27,7 B's,367
S10039,Male,Unilag,400,Computer Science,NaN,8 C's,275
S10040,Male,Unilag,400,Economics,4.62,6 C's,301
S10041,Male,UniIbadan,100,Accounting,3.87,,339
S10042,Female,Uniport,400,Law,2.9,6 C's,325
S10043,Female,UniIlorin,200,Engineering,4.46,9 D's,347
S10044,Male,UniIbadan,200,Law,1.91,8 A's,161
S10045,Female,Uniport,300,Engineering,4,5 C's,241
S10046,Male,UniJos,400,Engineering,4.43,8 D's,252
S10047,Male,Unilag,300,Law,3.22,5 B's,249
S10048,Female,UniJos,200,Engineering,4.95,6 D's,384
S10049,Male,UniIlorin,400,Engineering,3.08,5 D's, 
S10050,Female,Unizik,200,Computer Science, ,6 A's,200
S10051,Female,UniJos,200,Engineering,2.23,6 A's,335
S10052,Female,UniJos,200,Accounting,2.43,8 A's,269
S10053,Male,UniJos,400,Accounting,,7 B's,334
S10054,Male,UniIlorin,200,Law,1.23,9 D's,NaN
S10055,Female,Uniport,200,Economics,2.81,6 A's,167
S10056,Female,UniIbadan,200,Computer Science,,8 A's,367
S10057,Male,Unizik,200,Law,4.22,8 C's,abc
S10058,Male,Uniben,400,Engineering,3,7 B's,345
S10059,Female,Uniben,400,Medicine,3.57,8 D's,393
S10060,Female,Unizik,200,Law,2.11,5 C's,358
S10061,Female,UniIlorin,100,Law,2.26,5 B's,366
S10062,Other,Unilag,300,Medicine,2.82,8 C's,226
S10063,Other,Unilag,300,Engineering,,, 
S10064,Female,Unizik,300,Medicine,,7 C's,365
S10065,Female,UniJos,200,Engineering,1.39,6 A's,281
S10066,Male,Uniben,200,Law,2.66,8 D's,158
S10067,Female,Uniport,300,Computer Science,abc,9 B's,187
S10068,Female,Uniport,100,Engineering,3.11,6 D's,173
S10069,Female,Uniport,400,Accounting,3.9,7 C's,165
S10070,Male,Uniport,200,Accounting,1.4,,156
S10071,Male,Unilag,400,Computer Science,4.05,6 C's,193
S10072,Female,Unilag,400,Computer Science,2.44,6 C's,398
S10073,Male,UniIlorin,200,Law,2.44,9 B's,180
S10074,Male,Unilag,100,Engineering,,9 C's,212
S10075,Female,UniJos,400,Medicine,4.35,5 C's, 
S10076,Male,UniIlorin,400,Engineering,4.89,6 A's,270
S10077,Female,Uniben,100,Accounting,4.73,6 B's,240
S10078,Male,Unilag,200,Accounting,3.49,8 B's,355
S10079,Female,UniIlorin,200,Computer Science,1.57,5 B's,295
S10080,Female,Unizik,400,Computer Science,4.6,8 D's,306
S10081,Male,UniIlorin,400,Computer Science,,9 D's,not available
S10082,Male,UniIlorin,100,Engineering,1.35,,343
S10083,Male,UniIbadan,300,Computer Science,1.19,9 D's,399
S10084,Female,UniIlorin,200,Computer Science,1.88,7 C's,250
S10085,Male,Unilag,100,Accounting,abc,5 A's,270
S10086,Female,Uniport,300,Law,2.73,8 A's,not available
S10087,Male,Uniport,300,Computer Science, ,7 B's,313
S10088,Female,Uniben,400,Engineering,not available,9 D's,340
S10089,Male,Uniport,200,Law,not available,8 C's,361
S10090,Female,UniJos,200,Economics,4.8,6 C's,347
S10091,Female,Unilag,400,Economics,4.99,5 D's,239
S10092,,Uniben,200,Computer Science,1.14,5 B's,278
S10093,Female,Uniben,300,Accounting,4.64,7 C's,253
S10094,Female,Uniport,400,Medicine,4.46,9 B's,163
S10095,Male,Uniben,400,Computer Science,1.71,6 A's,187
S10096,Female,UniIbadan,400,Law,1.46,,169
S10097,Male,Unizik,300,Accounting,2.03,9 C's,384
S10098,Male,UniJos,100,Medicine,4.75,7 B's,393
S10099,Female,UniIbadan,300,Computer Science,1.32,5 B's,382
S10100,Female,Unizik,400,Medicine,2.61,5 A's,247
S10101,Male,UniIbadan,300,Engineering,NaN,5 A's,363
S10102,Male,Uniport,400,Law,4.79,5 D's,351
S10103,Male,UniIlorin,100,Medicine,abc,5 B's,299
S10104,Male,UniIbadan,100,Medicine,3.49,8 D's,293
S10105,Male,UniJos,100,Accounting,3.63,8 D's,214
S10106,Female,UniIlorin,300,Medicine,abc,5 C's,347
S10107,Male,Unilag,300,Accounting,4.08,8 D's,188
S10108,Male,Unizik,100,Law, ,,400
S10109,Male,Uniben,200,Engineering,2.38,5 B's,280
S10110,Female,Uniport,100,Medicine,1.52,5 B's,334
S10111,Male,Unizik,200,Accounting,4.13,7 C's,197
S10112,Female,UniIlorin,100,Accounting,4.79,5 A's,388
S10113,Female,Uniport,100,Engineering,2.77,7 C's,267
S10114,Female,Unilag,300,Computer Science,1.93,,389
S10115,Female,Unizik,300,Medicine,1,7 C's,370
S10116,Male,Uniben,200,Engineering,3.37,8 D's,224
S10117,Male,UniIlorin,300,Medicine,3.15,9 B's,302
S10118,Male,Unilag,200,Medicine,4.19,6 D's,228
S10119,Female,Uniben,400,Medicine,3.54,7 B's,151
S10120,Male,Uniben,400,Computer Science,4.23,9 C's,219
S10121,Male,UniJos,200,Engineering,,9 D's,not available
S10122,Male,Uniben,400,Law,1.93,7 C's,331
S10123,Female,UniIlorin,200,Law,1.88,5 C's,246
S10124,Male,Unizik,100,Engineering,4.99,8 D's,348
S10125,Female,Unizik,200,Law,4.15,5 C's,166
S10126,Male,Uniport,300,Law,1.65,6 B's,344
S10127,Female,UniIbadan,100,Engineering,4.58,9 B's,346
S10128,Male,Unizik,200,Accounting,3.04,7 B's,395
S10129,Male,Unizik,100,Economics,1.87,5 B's,232
S10130,Female,Unizik,200,Computer Science,3.61,7 B's,240
S10131,Male,Uniport,200,Engineering,4.51,8 C's,208
S10132,Male,Unilag,200,Medicine,3.04,7 B's,357
S10133,Male,Uniben,300,Computer Science,1.64,8 A's,327
S10134,Female,Unizik,400,Engineering,2.82,9 C's,394
S10135,Female,UniJos,200,Economics,1.47,9 D's,184
S10136,Female,Uniport,300,Engineering,1.59,7 B's,393
S10137,Male,UniJos,100,Engineering,2.16,6 B's,297
S10138,Male,Unilag,400,Accounting,4.82,5 B's,313
S10139,Male,Unilag,400,Computer Science,4.33,9 A's,245
S10140,Female,Uniben,200,Law,2.69,8 B's,165
S10141,Female,UniJos,300,Medicine,,5 C's,321
S10142,Male,UniJos,400,Economics,NaN,8 C's,365
S10143,Male,UniJos,300,Accounting,,5 C's,231
S10144,Female,Uniben,300,Engineering,3.88,5 A's,379
S10145,Female,UniIlorin,300,Economics,3.33,9 A's,163
S10146,Male,Unilag,300,Engineering,1.22,9 C's,219
S10147,Male,Unizik,400,Medicine,1.29,5 B's,263
S10148,Female,UniIbadan,100,Computer Science,4.63,7 C's,165
S10149,Female,UniIbadan,400,Engineering,2.29,8 D's,264
S10150,Female,Uniport,400,Medicine,4.88,9 C's,237
S10151,Male,Unizik,100,Economics,3.9,8 A's,NaN
S10152,Female,UniIlorin,300,Engineering,2.25,9 C's,
S10153,Male,Uniben,300,Economics,1.49,5 A's,368
S10154,Female,UniIbadan,300,Law,1.37,5 A's,205
S10155,,Uniben,200,Accounting, ,6 C's,NaN
S10156,Female,UniIlorin,200,Computer Science,NaN,9 A's,346
S10157,Male,Uniben,300,Engineering,4.62,6 A's,366
S10158,Female,Unizik,200,Engineering,3.14,6 A's,398
S10159,Female,Uniport,300,Law,1.59,7 B's,360
S10160,Female,Unizik,300,Computer Science,2.59,8 D's,313
S10161,Male,UniIbadan,100,Computer Science,1.9,9 C's,203
S10162,Female,UniIbadan,200,Accounting,1.96,7 C's,305
S10163,Male,UniJos,300,Law,1.41,,277
S10164,Female,UniIbadan,300,Computer Science,1.43,9 B's,345
S10165,Male,UniIbadan,100,Engineering,abc,9 B's,309
S10166,Female,Unilag,100,Computer Science,4.65,6 B's,361
S10167,Female,Unizik,300,Computer Science,2.9,7 C's,172
S10168,Male,UniJos,400,Economics,2.1,8 C's,324
S10169,Male,Uniben,200,Computer Science,3.76,5 D's,298
S10170,Male,UniJos,300,Medicine,abc,6 C's,219
S10171,Male,Uniport,300,Economics,abc,8 D's,256
S10172,Female,Uniben,300,Economics,3.73,6 D's,394
S10173,Female,Uniport,300,Accounting,2.41,9 B's,257
S10174,Male,Uniben,300,Accounting,1.64,6 C's,293
S10175,Male,Unizik,400,Law,1.82,6 B's, 
S10176,Male,UniIlorin,100,Accounting,2.84,6 B's,316
S10177,Male,UniIbadan,100,Medicine,1.27,5 C's,194
S10178,Male,Unizik,400,Economics,3.14,9 D's,221
S10179,Female,UniJos,400,Accounting,1.19,9 A's,387
S10180,Male,UniJos,400,Medicine,,6 C's,332
S10181,Female,UniIbadan,400,Medicine,3.84,7 B's,301
S10182,Male,Unilag,300,Accounting, ,8 A's,209
S10183,Male,UniIlorin,200,Law,4.44,6 D's,173
S10184,Male,UniJos,200,Engineering,1.06,8 B's,
S10185,Male,UniIbadan,200,Medicine,4.92,,175
S10186,Female,Unizik,400,Medicine,3.82,9 A's,301
S10187,Female,UniIbadan,400,Law,2.23,8 B's,abc
S10188,Male,UniJos,200,Accounting,1.68,5 B's,252
S10189,Male,UniJos,100,Economics,3.27,8 D's,237
S10190,Male,Unizik,100,Medicine,3.43,6 B's,321
S10191,Female,Unizik,200,Computer Science,4.73,5 A's,253
S10192,Male,UniIbadan,400,Engineering,3.69,5 C's,276
S10193,Female,UniIbadan,300,Computer Science, ,5 D's,
S10194,Female,UniIbadan,100,Law,2.3,7 C's,234
S10195,Other,UniJos,200,Accounting,2.62,8 A's,183
S10196,Male,UniJos,100,Law,1.34,5 C's,not available
S10197,Male,Uniben,200,Computer Science,3.9,8 C's,322
S10198,Male,Uniben,100,Economics,1.33,7 C's,226
S10199,Female,Uniben,300,Engineering,,6 B's,222
S10200,Female,UniIbadan,200,Engineering,4.69,8 B's,341
S10201,Female,Unilag,400,Medicine,1.18,5 C's, 
S10202,Female,Uniport,200,Law,2.55,8 D's,154
S10203,Male,Uniport,300,Law,2.27,7 C's,358
S10204,Male,Uniben,400,Law,,9 B's,337
S10205,Male,Unilag,100,Accounting,3.29,8 C's,358
S10206,Female,UniIlorin,100,Economics,1.84,5 D's,273
S10207,Female,UniIlorin,300,Law,4.78,9 C's,196
S10208,Male,UniIbadan,200,Computer Science,4.35,5 C's,380
S10209,Male,Uniport,200,Accounting,4.52,7 C's,215
S10210,Male,UniJos,300,Accounting,4.21,5 A's,abc
S10211,Female,Unizik,300,Engineering,2.85,7 C's,315
S10212,Female,Uniport,200,Medicine,2.42,6 C's,212
S10213,Male,UniIbadan,300,Computer Science,3.98,6 B's,not available
S10214,Male,Uniben,400,Accounting,4.97,8 C's,
S10215,Male,UniJos,300,Computer Science,4.51,6 D's,297
S10216,Male,Uniport,100,Engineering,4.72,5 C's,abc
S10217,Female,Uniport,200,Medicine,2.13,9 D's,189
S10218,Male,UniIlorin,400,Medicine,3.87,9 B's,325
S10219,Male,Uniben,200,Computer Science,4.88,9 B's,NaN
S10220,Female,Unizik,400,Law,1.91,9 C's,206
S10221,Female,Uniport,400,Law,3.66,6 A's,198
S10222,Female,UniIbadan,300,Engineering,3.29,6 C's,167
S10223,Male,Uniport,100,Medicine,2.34,7 C's,216
S10224,Male,Uniport,200,Computer Science,1.24,7 C's,285
S10225,Male,Unizik,300,Economics,4.7,6 B's,212
S10226,Female,Uniben,400,Engineering,4.08,8 C's,171
S10227,Female,Unilag,200,Law,3.88,6 D's,390
S10228,Male,UniIlorin,400,Law,3.94,6 C's,195
S10229,Female,UniIbadan,400,Accounting,4.91,9 A's,335
S10230,Male,Uniben,100,Law,,8 C's,300
S10231,Female,Unizik,100,Medicine,4.58,6 A's,305
S10232,,UniIlorin,400,Engineering,3.83,7 C's,386
S10233,Male,Uniport,200,Accounting,abc,7 B's,399
S10234,Female,Unizik,200,Computer Science,2.37,9 B's,178
S10235,Female,UniJos,200,Law,2.58,7 C's,268
S10236,Male,UniIbadan,100,Computer Science,3.63,8 C's,NaN
S10237,Male,Unizik,300,Economics,4.65,8 B's,397
S10238,Female,Uniport,200,Law,2.84,8 B's,358
S10239,Female,Uniben,100,Medicine,4.41,6 B's,154
S10240,Male,Uniben,100,Computer Science,4.72,8 A's,204
S10241,Male,Unizik,300,Law,3.12,9 C's,164
S10242,Male,Uniport,200,Computer Science,3.5,8 D's,198
S10243,Male,UniIlorin,400,Law,1.56,8 A's,277
S10244,Male,Unizik,300,Economics,3.36,7 C's,175
S10245,Male,Unizik,200,Medicine,4.86,9 D's,152
S10246,Male,Uniben,100,Engineering,3.52,5 C's,237
S10247,Female,Unizik,100,Accounting,4.23,9 A's,367
S10248,Female,UniJos,400,Economics,3.57,9 C's,300
S10249,Male,Uniport,300,Economics,2.49,6 B's,209
S10250,Other,UniIlorin,100,Computer Science,1.98,8 A's,371
S10251,Male,UniIbadan,100,Accounting,3.57,7 C's,276
S10252,Male,Uniport,300,Law,2.7,6 A's,348
S10253,Male,Unilag,100,Law,2.88,8 C's,373
S10254,Male,Uniben,300,Engineering,2.56,5 A's,abc
S10255,Male,Unilag,100,Law,2.03,7 B's,223
S10256,Female,Unilag,300,Computer Science,1.62,9 C's, 
S10257,Female,UniIbadan,400,Computer Science,3.45,9 D's,386
S10258,Female,Uniport,100,Economics,4.69,6 D's,255
S10259,Female,Uniben,100,Engineering,4.63,9 A's,197
S10260,Female,Uniport,100,Law,2.54,6 C's,222
S10261,Female,Uniben,300,Medicine,4.64,5 B's,187
S10262,Female,Uniport,100,Medicine,1.16,8 C's,393
S10263,Male,UniIbadan,100,Engineering,3.92,5 B's,291
S10264,Male,UniIlorin,400,Medicine,1.9,8 A's,279
S10265,Female,Uniport,400,Engineering,1.22,8 D's,abc
S10266,Male,UniIlorin,100,Accounting,1.73,8 A's,341
S10267,,Uniben,200,Accounting,abc,5 B's,
S10268,Female,UniIbadan,400,Accounting,3.29,5 D's,192
S10269,Female,UniIbadan,300,Engineering,4.08,8 A's,243
S10270,Male,Unizik,200,Accounting,1.02,8 C's,324
S10271,Male,Unizik,200,Engineering,4.35,7 B's,288
S10272,Female,Uniben,400,Accounting,4.47,8 D's,230
S10273,Female,Uniben,300,Computer Science,abc,7 C's,279
S10274,,Unilag,400,Medicine,3.46,9 C's,212
S10275,Other,Unilag,200,Computer Science,2.75,6 D's,261
S10276,Female,Uniport,300,Law,3.09,8 D's,295
S10277,Female,Uniben,400,Medicine,1.45,7 C's,287
S10278,Female,Uniport,200,Law,1.28,5 A's,179
S10279,Female,Unizik,300,Computer Science,3.55,5 C's,247
S10280,Male,Unilag,100,Medicine,3.44,6 A's,163
S10281,Male,Uniben,200,Computer Science,abc,8 B's,400
S10282,Male,Uniport,100,Accounting,1.41,8 D's,335
S10283,Male,UniIlorin,100,Accounting,2.49,5 A's,302
S10284,Female,Unilag,300,Engineering,NaN,9 A's,335
S10285,Female,UniJos,400,Computer Science,1.59,8 B's,318
S10286,Male,UniIlorin,400,Computer Science,4.79,5 C's,273
S10287,Male,Uniport,300,Accounting,4.15,6 B's,326
S10288,Female,UniIbadan,200,Economics,4.72,5 B's,387
S10289,Male,UniIbadan,300,Engineering,1.76,6 B's,172
S10290,Male,Unilag,300,Engineering,1.85,5 C's,248
S10291,Male,Uniport,200,Law,1.33,9 A's,289
S10292,Male,UniJos,300,Engineering,1.2,5 A's,237
S10293,Male,UniIlorin,400,Engineering,1.03,9 C's,226
S10294,Male,UniIbadan,100,Economics,,9 D's,360
S10295,Female,Unilag,300,Law,5,6 C's,289
S10296,Male,UniIbadan,100,Medicine,4.55,6 B's,288
S10297,Male,UniJos,300,Medicine,1.4,6 D's,396
S10298,Female,Unilag,100,Engineering,1.96,6 B's,271
S10299,Male,UniIlorin,300,Economics,3.19,5 A's,397
S10300,Male,Uniport,300,Law,1.51,5 A's,308
S10301,Female,Uniben,400,Computer Science,3.4,9 D's,356
S10302,Male,Uniben,300,Medicine,4.71,5 B's,190
S10303,Female,Uniben,400,Economics,4.35,9 B's,226
S10304,Male,Uniport,300,Medicine,4.1,8 C's,398
S10305,Female,Uniben,300,Economics,2.52,9 B's,311
S10306,Male,Unilag,200,Law,not available,9 D's,245
S10307,Female,UniJos,300,Computer Science, ,8 A's,309
S10308,Male,Unilag,100,Medicine,4.2,7 B's,190
S10309,Female,Unilag,300,Law,abc,9 A's,375
S10310,Female,Unizik,300,Law,3.24,5 C's,320
S10311,Female,UniJos,400,Engineering,1.26,9 C's,277
S10312,Female,UniIbadan,200,Economics,2.97,6 D's,276
S10313,Male,Unilag,400,Economics, ,9 D's,288
S10314,Female,UniJos,400,Medicine,1.33,6 D's,217
S10315,Male,Uniben,100,Economics,2.87,6 B's,272
S10316,Male,Uniport,300,Accounting,4.43,6 C's,228
S10317,Male,Unilag,300,Medicine,3.33,5 A's,376
S10318,Female,Uniport,300,Economics, ,5 B's,
S10319,Other,Uniport,100,Accounting,4.68,9 D's,323
S10320,,UniIlorin,100,Economics, ,6 C's,393
S10321,Male,UniIbadan,100,Engineering,2.11,9 C's,386
S10322,Female,UniIlorin,300,Medicine,3.58,6 B's,249
S10323,Male,UniJos,200,Engineering,3.65,9 C's,364
S10324,Male,Uniport,200,Engineering,3.92,5 D's,391
S10325,Female,UniIlorin,200,Medicine,4.21,,364
S10326,Male,Unilag,200,Law,1,7 B's,376
S10327,Female,UniIlorin,200,Engineering,1.4,9 C's,232
S10328,Male,Uniport,100,Accounting,1.53,5 C's,321
S10329,Female,UniJos,200,Law,3.32,,209
S10330,Male,UniIlorin,400,Economics,2.71,5 A's,234
S10331,Female,UniJos,200,Law,2.26,6 B's,
S10332,Female,UniIlorin,400,Accounting,4.78,6 B's,275
S10333,Male,Unilag,400,Law,3.86,,228
S10334,Male,Uniben,400,Medicine,3.92,8 B's,221
S10335,Male,UniIlorin,400,Law, ,8 C's,360
S10336,Female,Uniben,100,Accounting,3.02,7 B's,260
S10337,Male,Uniben,100,Medicine,1.63,,399
S10338,Male,UniJos,200,Law,2.37,6 C's,abc
S10339,Female,Unizik,200,Law,3.47,9 C's,not available
S10340,Male,Unizik,400,Law,2.26,5 B's,268
S10341,Female,Unilag,200,Accounting,4.93,6 D's,
S10342,Female,UniIlorin,200,Computer Science,2.28,6 A's,315
S10343,Female,UniIlorin,400,Medicine,1.63,5 A's,365
S10344,Female,Uniben,200,Computer Science,1.9,5 B's,161
S10345,,Unizik,300,Computer Science,3.07,9 C's,168
S10346,Female,Unilag,200,Economics, ,9 B's,291
S10347,Female,UniIlorin,200,Law,1.65,5 D's,197
S10348,Female,UniIbadan,300,Economics,4.77,8 C's,238
S10349,Female,Unizik,300,Economics,3.55,9 C's,229
S10350,Female,Unizik,400,Computer Science,2.41,5 D's,383
S10351,Female,UniIbadan,200,Economics,3.82,8 D's,219
S10352,Male,Uniport,400,Medicine,3.1,5 C's,169
S10353,Male,Unilag,200,Economics,3.11,6 B's,abc
S10354,Female,Unilag,400,Computer Science,3.02,5 D's,224
S10355,Male,UniIbadan,400,Medicine,3.53,8 D's,227
S10356,Male,Unilag,100,Engineering,2.72,8 A's,382
S10357,Male,UniIlorin,300,Economics,3.27,6 B's,357
S10358,,Uniport,200,Engineering,1.79,6 B's,271
S10359,Female,UniIbadan,400,Economics,abc,6 C's,NaN
S10360,,UniIbadan,200,Engineering,2.77,6 C's,205
S10361,Male,UniIlorin,200,Engineering,3.09,7 C's,203
S10362,Female,Unilag,400,Engineering,1.25,8 D's,274
S10363,Male,Uniport,300,Medicine,1.31,, 
S10364,Male,UniIbadan,400,Medicine,3.64,6 D's,270
S10365,Female,Uniport,200,Computer Science,abc,5 A's,157
S10366,Female,UniIlorin,100,Accounting,3.64,7 B's,163
S10367,Female,Unizik,200,Accounting,4.58,9 A's,170
S10368,Female,Unizik,200,Medicine,4.37,6 C's,199
S10369,Female,Uniport,100,Engineering,2.55,9 D's,223
S10370,Female,Uniport,300,Computer Science,1.71,8 C's,292
S10371,Female,UniIlorin,200,Accounting,4.9,9 B's,231
S10372,Male,UniIlorin,300,Engineering,abc,7 C's,166
S10373,Male,UniIbadan,100,Engineering,1.9,9 B's,169
S10374,Male,UniIbadan,300,Law, ,7 B's,216
S10375,Male,UniJos,400,Economics,4.86,9 A's,356
S10376,Female,Uniport,200,Accounting,3.22,9 D's,365
S10377,Female,Unizik,100,Engineering,3.42,9 B's,318
S10378,Female,Uniben,300,Medicine,3.65,9 A's,319
S10379,Male,Unizik,400,Engineering,2.15,7 B's,192
S10380,Female,UniIlorin,400,Economics,1.72,9 B's,256
S10381,Male,UniJos,200,Computer Science,3.45,5 B's,156
S10382,Male,Uniben,400,Engineering,4.45,5 D's,286
S10383,Female,Unizik,400,Law,2.56,6 C's,256
S10384,Male,UniIbadan,100,Accounting, ,5 D's,NaN
S10385,Male,UniJos,100,Accounting,2.08,5 B's,178
S10386,Male,UniJos,300,Law, ,9 B's,191
S10387,Female,UniIlorin,200,Engineering,2.35,5 B's,330
S10388,Female,Uniport,300,Medicine,1.37,5 D's,NaN
S10389,Female,Unilag,400,Economics,not available,6 A's,210
S10390,Female,Unilag,100,Engineering,2.88,6 D's,177
S10391,Other,Unilag,100,Accounting,3.66,8 B's,388
S10392,Female,UniJos,100,Computer Science,1.07,6 A's,abc
S10393,Male,UniIbadan,200,Accounting,3.08,6 A's,NaN
S10394,Male,UniIbadan,200,Economics,2.94,8 A's,366
S10395,Male,UniIlorin,300,Economics,2.19,6 D's,393
